customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST101555,Male,0,Yes,No,33,Yes,Yes,No,No internet service,No,No internet service,Yes,Yes,No,Two year,No,Credit card,74.67,2460.03,No
CUST101556,Female,0,Yes,Yes,61,No,No,DSL,No internet service,No,No,Yes,Yes,No,One year,No,Bank transfer,87.07,5301.45,No
CUST101557,Male,0,Yes,No,18,No,Yes,DSL,No,No internet service,No internet service,Yes,Yes,No internet service,One year,No,Bank transfer,66.84,1202.14,No
CUST101558,Male,1,Yes,No,42,Yes,No,No,Yes,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Bank transfer,97.27,4090.34,No
CUST101559,Male,1,No,No,68,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,No,One year,No,Electronic check,113.26,7704.36,No
CUST101560,Male,0,Yes,Yes,62,Yes,No,No,No internet service,Yes,Yes,No internet service,No,No,One year,No,Credit card,86.38,5364.1,No
CUST101561,Female,0,No,No,9,No,No,Fiber optic,No internet service,No,No,No,No,No internet service,Month-to-month,No,Electronic check,27.47,250.95,Yes
CUST101562,Female,0,Yes,No,12,Yes,Yes,DSL,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Credit card,81.02,965.07,Yes
CUST101563,Female,0,Yes,Yes,4,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card,89.63,353.86,Yes
CUST101564,Male,1,No,Yes,57,Yes,No phone service,No,Yes,No internet service,No,No,Yes,Yes,Two year,Yes,Bank transfer,48.33,2747.32,No
CUST101565,Male,0,Yes,Yes,58,Yes,No phone service,No,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,52.18,3032.33,No
CUST101566,Male,0,Yes,Yes,58,No,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,79.54,4622.33,No
CUST101567,Female,1,No,Yes,14,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,No,One year,No,Mailed check,90.71,1264.47,No
CUST101568,Male,0,No,Yes,0,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No internet service,No internet service,Two year,Yes,Bank transfer,107.14,5.31,No
CUST101569,Female,1,Yes,No,37,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No,No,One year,Yes,Electronic check,96.25,3559.99,No
CUST101570,Female,0,Yes,No,52,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card,33.4,1733.9,No
CUST101571,Female,0,Yes,No,51,Yes,No phone service,No,Yes,Yes,No,No,No internet service,No,Two year,No,Bank transfer,54.81,2805.05,No
CUST101572,Female,0,No,No,0,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,34.88,-3.08,No
CUST101573,Female,0,Yes,Yes,10,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Mailed check,95.69,960.12,No
CUST101574,Female,0,No,No,57,Yes,Yes,No,No internet service,No,Yes,No internet service,No,No,One year,Yes,Credit card,46.64,2662.74,No
CUST101575,Male,0,No,Yes,39,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.35,1267.11,No
CUST101576,Male,0,Yes,Yes,59,Yes,Yes,No,No,Yes,No,No internet service,No internet service,Yes,Two year,No,Mailed check,29.62,1754.82,No
CUST101577,Female,0,No,No,43,Yes,No phone service,No,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,31.45,1353.67,No
CUST101578,Female,0,Yes,No,5,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,44.71,225.64,No
CUST101579,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,98.24,2656.7,Yes
CUST101580,Female,0,No,Yes,30,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.77,1306.08,No
CUST101581,Female,0,No,Yes,7,No,Yes,No,No internet service,No,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer,48.14,330.98,Yes
CUST101582,Male,0,No,Yes,4,Yes,No phone service,No,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,108.07,437.57,Yes
CUST101583,Female,0,No,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,64.23,3396.89,Yes
CUST101584,Female,0,No,Yes,16,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,One year,No,Electronic check,70.88,1137.85,No
CUST101585,Female,0,No,No,37,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,20.27,740.64,No
CUST101586,Male,0,Yes,Yes,8,Yes,Yes,No,No,Yes,Yes,Yes,No,No internet service,Two year,No,Electronic check,28.21,222.43,No
CUST101587,Male,0,Yes,Yes,13,Yes,No phone service,No,Yes,No internet service,No,No internet service,No internet service,No,Two year,No,Bank transfer,94.06,1226.02,No
CUST101588,Male,1,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,No internet service,Two year,Yes,Electronic check,53.35,1337.88,No
CUST101589,Female,0,No,No,61,No,Yes,DSL,No internet service,Yes,Yes,No internet service,No,No,One year,Yes,Mailed check,34.95,2134.55,No
CUST101590,Female,0,No,Yes,24,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,62.88,1507.95,No
CUST101591,Male,0,No,No,35,Yes,No phone service,No,No internet service,Yes,No,Yes,Yes,No,One year,No,Electronic check,24.51,852.94,No
CUST101592,Female,0,Yes,No,32,Yes,No phone service,No,No,No,No,No,No internet service,No,One year,Yes,Electronic check,90.94,2912.35,No
CUST101593,Female,1,Yes,No,2,Yes,No,No,Yes,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,28.02,49.74,No
CUST101594,Female,0,No,Yes,10,Yes,No phone service,No,No,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Electronic check,25.49,246.11,No
CUST101595,Female,0,No,No,57,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,Yes,Two year,Yes,Credit card,61.97,3522.68,No
CUST101596,Female,0,No,No,63,Yes,No,No,No internet service,No,No internet service,No internet service,No,No internet service,Two year,Yes,Electronic check,78.71,4954.08,No
CUST101597,Male,0,No,Yes,17,No,No phone service,Fiber optic,No,Yes,No internet service,No,No,No,One year,Yes,Mailed check,96.39,1629.23,No
CUST101598,Female,0,Yes,Yes,46,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No,No internet service,Two year,Yes,Mailed check,27.1,1241.58,No
CUST101599,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,53.48,2295.43,No
CUST101600,Female,0,Yes,No,58,Yes,Yes,No,No,No,No internet service,No,No internet service,No,One year,Yes,Electronic check,46.86,2714.78,No
CUST101601,Male,0,No,Yes,49,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Credit card,94.38,4628.89,Yes
CUST101602,Female,0,Yes,No,68,Yes,No,No,No,Yes,No internet service,No internet service,No,No internet service,One year,No,Credit card,56.94,3870.75,No
CUST101603,Male,0,No,No,28,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No internet service,One year,No,Mailed check,82.79,2327.83,No
CUST101604,Female,0,No,No,66,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No,No,Two year,No,Credit card,68.94,4558.99,No
CUST101605,Male,0,No,Yes,1,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,76.97,86.6,Yes
CUST101606,Female,1,Yes,No,24,No,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,56.56,1355.68,No
CUST101607,Male,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,43.93,781.62,No
CUST101608,Female,1,No,Yes,39,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,No,One year,No,Electronic check,25.97,1020.04,No
CUST101609,Male,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No internet service,One year,Yes,Credit card,37.35,36.05,No
CUST101610,Male,0,No,No,64,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No,One year,Yes,Bank transfer,37.26,2387.46,No
CUST101611,Female,0,No,Yes,61,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,113.48,6929.15,Yes
CUST101612,Female,0,No,No,53,Yes,Yes,DSL,No,No,No internet service,No,No,No internet service,One year,Yes,Mailed check,113.74,6030.37,No
CUST101613,Male,0,Yes,Yes,44,Yes,No,No,No,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer,45.58,2010.26,No
CUST101614,Female,0,Yes,No,48,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,30.56,1461.85,No
CUST101615,Male,0,No,No,68,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Credit card,48.17,3269.46,No
CUST101616,Male,1,Yes,No,37,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,99.64,3687.79,Yes
CUST101617,Male,0,Yes,Yes,3,Yes,Yes,No,Yes,No internet service,No,Yes,No internet service,No internet service,One year,No,Electronic check,107.08,324.0,No
CUST101618,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,No,Credit card,70.11,1129.2,No
CUST101619,Male,0,Yes,No,52,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No,Yes,One year,No,Electronic check,74.01,3854.95,No
CUST101620,Male,0,No,Yes,52,Yes,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card,65.87,3435.02,No
CUST101621,Female,0,Yes,Yes,30,No,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,38.28,1157.73,No
CUST101622,Female,0,No,No,21,Yes,Yes,No,Yes,No internet service,Yes,No,Yes,No,Two year,No,Credit card,24.98,527.05,No
CUST101623,Female,1,No,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,82.14,821.47,Yes
CUST101624,Female,0,Yes,Yes,33,No,Yes,DSL,Yes,No,No,No,No internet service,No internet service,One year,Yes,Credit card,99.87,3300.92,No
CUST101625,Male,0,No,Yes,14,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.93,1324.25,Yes
CUST101626,Male,0,No,No,9,Yes,No,DSL,No,No,No internet service,Yes,Yes,No internet service,Two year,No,Bank transfer,110.03,987.32,No
CUST101627,Male,1,Yes,Yes,52,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,101.36,5276.06,No
CUST101628,Male,0,No,No,47,No,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,Two year,No,Mailed check,48.76,2300.72,No
CUST101629,Female,0,No,Yes,30,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Two year,No,Credit card,31.68,958.31,No
CUST101630,Male,0,Yes,Yes,36,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No,Yes,Two year,No,Electronic check,63.07,2261.98,No
CUST101631,Male,0,Yes,No,27,No,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,54.83,1475.05,Yes
CUST101632,Female,0,Yes,Yes,30,Yes,No,DSL,No,Yes,Yes,No internet service,No,No,Two year,No,Electronic check,92.86,2781.27,No
CUST101633,Male,0,Yes,Yes,69,Yes,Yes,No,Yes,Yes,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,26.8,1846.86,No
CUST101634,Male,0,Yes,Yes,13,Yes,No phone service,No,Yes,No,No internet service,No internet service,No internet service,No,One year,Yes,Bank transfer,114.3,1477.31,No
CUST101635,Male,0,No,Yes,15,Yes,No,No,No internet service,No internet service,Yes,No,Yes,No,Two year,No,Mailed check,115.72,1730.42,No
CUST101636,Male,0,No,No,24,No,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,No,Month-to-month,No,Bank transfer,28.83,696.24,No
CUST101637,Male,0,Yes,No,38,Yes,No phone service,No,No internet service,No,Yes,Yes,No,No internet service,One year,Yes,Mailed check,63.4,2404.09,No
CUST101638,Male,0,Yes,No,65,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,109.91,7153.0,Yes
CUST101639,Female,0,No,No,37,Yes,No,No,Yes,No internet service,No,No,Yes,Yes,One year,Yes,Mailed check,38.73,1431.47,No
CUST101640,Female,0,Yes,No,40,Yes,No phone service,DSL,No internet service,No,Yes,No,Yes,No internet service,Two year,No,Credit card,89.22,3560.79,No
CUST101641,Male,0,Yes,No,39,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,91.12,3560.53,Yes
CUST101642,Male,0,No,No,63,Yes,No,DSL,No internet service,No,No,Yes,No,Yes,One year,Yes,Electronic check,43.36,2739.99,No
CUST101643,Female,0,No,Yes,15,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer,20.62,317.86,Yes
CUST101644,Male,1,No,No,58,Yes,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,86.45,5013.98,No
CUST101645,Male,0,Yes,No,10,No,Yes,No,No internet service,No internet service,Yes,Yes,No internet service,No,Two year,No,Electronic check,81.73,825.71,No
CUST101646,Male,0,No,No,0,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,No,Credit card,84.97,4.18,Yes
CUST101647,Female,0,Yes,Yes,12,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,35.64,421.59,No
CUST101648,Male,0,No,No,29,No,Yes,DSL,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Credit card,80.37,2331.39,Yes
CUST101649,Female,0,Yes,No,68,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Bank transfer,74.17,5042.22,No
CUST101650,Male,0,Yes,No,17,No,Yes,DSL,No,No internet service,Yes,No,Yes,No,Two year,No,Mailed check,65.26,1108.44,No
CUST101651,Female,0,Yes,Yes,12,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer,97.69,1170.55,No
CUST101652,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,58.83,1817.24,No
CUST101653,Male,0,No,Yes,70,Yes,Yes,No,Yes,No internet service,No internet service,No,Yes,No,One year,No,Credit card,55.33,3870.9,No
CUST101654,Female,0,No,Yes,71,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,No,One year,No,Electronic check,74.1,5261.34,No
CUST101655,Male,0,Yes,Yes,49,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Bank transfer,114.42,5602.29,No
CUST101656,Female,0,No,Yes,70,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,54.43,3803.64,No
CUST101657,Male,1,No,No,30,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Credit card,64.53,1929.86,No
CUST101658,Male,1,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Credit card,46.63,2325.36,Yes
CUST101659,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,Yes,One year,Yes,Mailed check,87.96,2285.9,No
CUST101660,Male,0,No,No,59,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,Two year,No,Bank transfer,56.41,3322.37,No
CUST101661,Male,0,No,Yes,32,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,Two year,No,Credit card,89.27,2860.99,No
CUST101662,Female,0,No,Yes,52,Yes,No,No,No internet service,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,34.57,1794.35,Yes
CUST101663,Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,46.38,3301.77,No
CUST101664,Male,0,No,Yes,32,Yes,No,No,No internet service,Yes,No,No internet service,Yes,No,Two year,No,Bank transfer,40.63,1291.41,No
CUST101665,Female,0,Yes,Yes,40,Yes,No phone service,DSL,No,No internet service,No,Yes,No,No,One year,Yes,Mailed check,97.74,3905.8,No
CUST101666,Female,0,Yes,Yes,18,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card,28.96,526.05,No
CUST101667,Male,0,No,No,40,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Credit card,45.19,1811.3,No
CUST101668,Male,0,No,No,41,Yes,No,No,Yes,No,Yes,Yes,No internet service,No,Two year,Yes,Credit card,70.74,2898.75,No
CUST101669,Female,0,Yes,No,22,Yes,No,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,28.78,640.56,No
CUST101670,Female,0,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No,No internet service,No,Yes,One year,Yes,Credit card,21.11,666.95,No
CUST101671,Male,1,No,Yes,19,Yes,Yes,No,No internet service,Yes,No,No internet service,Yes,No internet service,One year,No,Electronic check,89.11,1693.27,Yes
CUST101672,Female,0,No,Yes,24,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No,No,One year,Yes,Mailed check,81.36,1946.65,No
CUST101673,Male,0,No,Yes,51,Yes,Yes,No,No,No,No internet service,No,No internet service,No,One year,No,Electronic check,20.84,1060.32,No
CUST101674,Male,1,Yes,No,11,Yes,Yes,DSL,Yes,No internet service,No internet service,No,Yes,Yes,One year,No,Mailed check,24.85,277.33,No
CUST101675,Male,1,Yes,No,31,Yes,No,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,One year,No,Bank transfer,41.94,1292.12,No
CUST101676,Male,0,No,Yes,32,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card,110.62,3530.72,Yes
CUST101677,Male,0,Yes,Yes,67,Yes,Yes,No,No,No internet service,Yes,Yes,No,No internet service,One year,No,Mailed check,85.27,5711.51,No
CUST101678,Female,0,Yes,No,14,Yes,No phone service,No,No internet service,Yes,Yes,Yes,No,No internet service,One year,Yes,Mailed check,100.5,1402.43,No
CUST101679,Female,0,No,No,50,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No internet service,Month-to-month,No,Credit card,95.95,4801.91,Yes
CUST101680,Female,0,Yes,No,5,Yes,No phone service,DSL,No,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer,118.3,582.81,Yes
CUST101681,Female,0,No,No,68,No,Yes,DSL,No,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,115.02,7830.69,No
CUST101682,Male,0,No,Yes,68,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer,26.73,1820.06,No
CUST101683,Male,0,Yes,No,34,Yes,No phone service,DSL,No,No,No internet service,Yes,No,No,One year,Yes,Credit card,22.27,757.21,No
CUST101684,Male,0,Yes,No,33,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,69.71,2298.68,Yes
CUST101685,Male,0,No,Yes,62,Yes,Yes,DSL,No,No internet service,Yes,No internet service,Yes,Yes,Two year,No,Credit card,47.17,2929.52,No
